Unnamed: 0,Make:,Model:,Year:,Body type:,Exterior color:,Interior color:,Mileage:,VIN:,Stock number:,Price:,Dealer Name:,Dealer Address:,Trim:,Dealer's Price:,Delivery:,Price + Delivery:,MSRP:,Location:,Transmission:,Exterior Color:,Interior Color:,Est. Gas Mileage*:,Battery Performance:,Engine:,Drivetrain:,Fuel Type:,Stock #:,Condition:,Cabin Size:,NHTSA Overall Safety Rating:
60,,Bronco,,,,,0 miles,1FMEE5DP0NLA73236,,"$57,235",Chaparral Ford Inc.,"102 County Road 773 Devine, TX 78016",,"$57,235",,,"$57,235","Devine, TX
34 mi away",Automatic,Silver Metallic,Black (Med S&Stone W/Blk),,,310 hp 2.7L V6,,Gasoline,23034,New,,
61,,Bronco,,,,,269 miles,1FMDE5BH2NLA83712,,"$57,590",Carvana,"102 County Road 773 Devine, TX 78016",,"$57,590",Free,"$57,590",Not Provided,,Automatic,Blue,Black,"20 MPG City
21 MPG Highway
20 MPG Combined",,270 hp 2.3L I4,Four-Wheel Drive,Gasoline,2001825017,New,,
62,,Bronco,,,,,10 miles,1FMEE5DP1NLB31435,,"$63,245",Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",,"$63,245",,,"$63,245","San Marcos, TX
46 mi away",,Race Red,Red (TV),"19 MPG City
20 MPG Highway
19 MPG Combined",,310 hp 2.7L V6,Four-Wheel Drive,Gasoline,31435N,New,,
63,,Bronco,,,,,10 miles,1FMEE5DP3NLB32912,,"$64,185",Griffith Ford San Marcos,"2661 N Interstate 35 San Marcos, TX 78666",,"$64,185",,,"$64,185","San Marcos, TX
46 mi away",,Cactus Gray,Gray (8V),,,310 hp 2.7L V6,Four-Wheel Drive,Gasoline,32912N,New,,
64,,Bronco,,,,,58 miles,1FMEE5DP0NLA79277,,"$68,990",Carvana,"2661 N Interstate 35 San Marcos, TX 78666",,"$68,990",Free,"$68,990",Not Provided,,Automatic,Green,Black,"17 MPG City
17 MPG Highway
17 MPG Combined",,310 hp 2.7L V6,Four-Wheel Drive,Gasoline,2001901672,New,,
65,,Bronco,,,,,66 miles,1FMDE5BH6NLB13259,,"$71,172",Electro Car,"2000 Southwest 5th Street Lincoln, NE 68522",,"$69,990","$1,182","$71,172",Not Provided,"Lincoln, NE
789 mi away",Automatic,Velocity Blue,,,,270 hp 2.3L I4,,Gasoline,1060,New,,
66,,Bronco,,,,,74 miles,1FMEE5DP2NLB05930,,"$72,990",Carvana,"2000 Southwest 5th Street Lincoln, NE 68522",,"$72,990",Free,"$72,990",Not Provided,,Automatic,Blue,Black,"17 MPG City
17 MPG Highway
17 MPG Combined",,310 hp 2.7L V6,Four-Wheel Drive,Gasoline,2001809560,New,,
67,,Bronco,,,,,---,1FMDE5BH8NLA99865,,"$102,039",Carrio MotorCars,"5120 N State Road 7 Ft. Lauderdale, FL 33319",,"$99,998","$2,041","$102,039",Not Provided,"Ft. Lauderdale, FL
1,136 mi away",Automatic,,,"20 MPG City
21 MPG Highway
20 MPG Combined",,270 hp 2.3L I4,Four-Wheel Drive,Gasoline,A99865,New,,
68,,Bronco,,,,,0 miles,1FMDE5CP4NLB41261,,4WD,Ford of Boerne,"31480 IH 10 west Boerne, TX 78006",,No Price Listed,,,Not Provided,"Boerne, TX
26 mi away",Automatic,Red,Red (Pv),"19 MPG City
20 MPG Highway
19 MPG Combined",,310 hp 2.7L V6,Four-Wheel Drive,Gasoline,220742,New,,
69,,Bronco,,,,,6 miles,1FMEE5DP6NLA84810,,4WD,Ford of Boerne,"31480 IH 10 west Boerne, TX 78006",,No Price Listed,,,"$55,500","Boerne, TX
26 mi away",Automatic,Gray,Gray (2v),"19 MPG City
20 MPG Highway
19 MPG Combined",,310 hp 2.7L V6,Four-Wheel Drive,Gasoline,220338,New,,
70,,Maverick,,,,,193 miles,3FTTW8F98NRA45047,,"$41,990",Carvana,"31480 IH 10 west Boerne, TX 78006",,"$41,990",Free,"$41,990",Not Provided,,8-Speed Automatic,Gray,Gray,"22 MPG City
29 MPG Highway
25 MPG Combined",,250 hp 2L I4,All-Wheel Drive,Gasoline,2001820371,New,Crew Cab,
71,,Maverick,,,,,229 miles,3FTTW8F99NRA41511,,"$42,990",Carvana,"31480 IH 10 west Boerne, TX 78006",,"$42,990",Free,"$42,990",Not Provided,,8-Speed Automatic,Blue,Black,"22 MPG City
29 MPG Highway
25 MPG Combined",,250 hp 2L I4,All-Wheel Drive,Gasoline,2001774094,New,Crew Cab,
72,,Maverick,,,,,58 miles,3FTTW8F98NRA53665,,"$43,590",Carvana,"31480 IH 10 west Boerne, TX 78006",,"$43,590",Free,"$43,590",Not Provided,,8-Speed Automatic,Gray,Gray,"22 MPG City
29 MPG Highway
25 MPG Combined",,250 hp 2L I4,All-Wheel Drive,Gasoline,2001829203,New,Crew Cab,
73,,Hummer,,,,,8 miles,1GT40FDA4NU100450,,"$110,295",Haggerty Buick GMC Inc,"300 W Roosevelt Rd Villa Park, IL 60181",,"$110,295",,,"$110,295","Villa Park, IL
1,037 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/light Grey) Premium Leath,,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,B44982,New,Crew Cab,
74,,Hummer,,,,,10 miles,1GT40FDA6NU100367,,"$110,295",Haggerty Buick GMC Inc,"300 W Roosevelt Rd Villa Park, IL 60181",,"$110,295",,,"$110,295","Burley, ID
1,243 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,9N457,New,Crew Cab,
75,,Hummer,,,,,8 miles,1GT40FDA2NU100253,,"$111,144",Buick GMC of Beaverton,"9155 SW Canyon Road Portland, OR 97225",,"$111,144",,,"$111,144","Portland, OR
1,722 mi away",Automatic,INTERSTELLAR WHITE,JET BLACK/LIGHT GREY,,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100253,New,Crew Cab,
76,,Hummer,,,,,13 miles,1GT40FDA3NU100794,,"$112,839",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$112,839",,,"$112,839","Houston, TX
174 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100794,New,Crew Cab,
77,,Hummer,,,,,5 miles,1GT40FDAXNU100422,,"$113,744",Hardin Buick GMC,"1321 Auto Center Dr Anaheim, CA 92806",,"$113,744",,,"$113,744","Anaheim, CA
1,180 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,22T00422,New,Crew Cab,
78,,Hummer,,,,,5 miles,1GT40FDAXNU100341,,AWD,Rivard Buick GMC,"9740 Adamo Dr Tampa, FL 33619",,No Price Listed,,,Not Provided,"Tampa, FL
981 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,N1591,New,Crew Cab,
79,,Hummer,,,,,5 miles,1GT40FDA8NU100645,,"$114,290",Rivard Buick GMC,"9740 Adamo Dr Tampa, FL 33619",,"$114,290",,,"$114,290","Twin Falls, ID
1,270 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/light Grey) Premium Leath,,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,G22158,New,Crew Cab,
80,,Hummer,,,,,11 miles,1GT40FDA6NU100305,,"$114,590",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$114,590",,,"$114,590","Houston, TX
174 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100305,New,Crew Cab,
81,,Hummer,,,,,0 miles,1GT40FDAXNU100517,,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$115,139",,,"$115,139","Olathe, KS
683 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/light Grey) Premium Leath,,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,60517,New,Crew Cab,
82,,Hummer,,,,,3 miles,1GT40FDA3NU100729,,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$115,139",,,Not Provided,"Dover, DE
1,462 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,20239,New,Crew Cab,
83,,Hummer,,,,,11 miles,1GT40FDA1NU100552,,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$115,139",,,"$115,139","Houston, TX
174 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100552,New,Crew Cab,
84,,Hummer,,,,,11 miles,1GT40FDA4NU100674,,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$115,139",,,"$115,139","Houston, TX
174 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100674,New,Crew Cab,
85,,Hummer,,,,,13 miles,1GT40FDA4NU100688,,"$115,139",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$115,139",,,"$115,139","Houston, TX
174 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100688,New,Crew Cab,
86,,Hummer,,,,,---,1GT40FDA6NU100756,,"$115,139",Mark Sweeney Buick GMC,"3365 Highland Ave Cincinnati, OH 45213",,"$115,139",,,"$115,139","Cincinnati, OH
1,042 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100756,New,Crew Cab,
87,,Hummer,,,,,5 miles,1GT40FDA3NU100407,,"$115,439",Sterling McCall Buick GMC,"10422 Southwest Fwy Building D Houston, TX 77074",,"$115,439",,,"$115,439","Houston, TX
174 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,NU100407,New,Crew Cab,
88,,Hummer,,,,,0 miles,1GT40FDA6NU100658,,AWD,Art Moran Buick GMC,"29300 Telegraph Rd Southfield, MI 48034",,No Price Listed,,,Not Provided,"Southfield, MI
1,233 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,ZJFSDZ,New,Crew Cab,
89,,Hummer,,,,,2 miles,1GT40FDA9NU100427,,AWD,Quality Chevrolet Buick GMC,"386 Grand Ave Englewood, NJ 07631",,No Price Listed,,,Not Provided,"Englewood, NJ
1,583 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,23835,New,Crew Cab,
90,,Hummer,,,,,3 miles,1GT40FDAXNU100467,,AWD,Brotherton Cadillac Buick GMC in Renton,"215 SW 12th Street Renton, WA 98055",,No Price Listed,,,"$114,590","Renton, WA
1,776 mi away",Automatic,Interstellar White,Lunar Horizon (Jet Black/light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,G2221,New,Crew Cab,
91,,Hummer,,,,,3 miles,1GT40FDA1NU100471,,AWD,Buick GMC of Bellevue,"13400 Northeast 20th Street Bellevue, WA 98005",,No Price Listed,,,"$112,839","Bellevue, WA
1,780 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,G30017,New,Crew Cab,
92,,Hummer,,,,,6 miles,1GT40FDA4NU100657,,AWD,Zeigler Buick GMC of Lincolnwood,"6900 N McCormick Blvd Lincolnwood, IL 60712",,No Price Listed,,,Not Provided,"Lincolnwood, IL
1,053 mi away",1-Speed Automatic,Interstellar White,Lunar Horizon (Jet Black/Light Grey),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,M22147,New,Crew Cab,
93,,Hummer,,,,,404 miles,1GT40FDA1NU100163,,AWD,Quantum Auto Sales,"728 N. Escondido Blvd. Escondido, CA 92025",,No Price Listed,,,Not Provided,"Escondido, CA
1,128 mi away",Automatic,White,White (No Color),,"16 hr charge time, 329 mi range",,All-Wheel Drive,Electric,28122,New,"Crew Cab, Short Bed",
94,,Blazer,,,,,5 miles,3GNKBERS8NS195163,,"$46,015",Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",,"$46,015",,,"$46,015","Boerne, TX
25 mi away",Automatic,Black,Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS195163,New,,
95,,Blazer,,,,,5 miles,3GNKBCR47NS203520,,"$37,855",Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",,"$37,855",,,"$37,855","Boerne, TX
25 mi away",Automatic,Summit White,Jet Black,"22 MPG City
29 MPG Highway
25 MPG Combined",,228 hp 2L I4,Front-Wheel Drive,Gasoline,NS203520,New,,
96,,Blazer,,,,,10 miles,3GNKBERSXNS195987,,"$46,370",Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",,"$46,370",,,"$46,370","Boerne, TX
25 mi away",Automatic,White (Iridescent Pearl Tricoat),Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS195987,New,,
97,,Blazer,,,,,0 miles,3GNKBCR40NS202323,,"$34,100",Neessen Chevrolet Buick GMC Truck,"2007 S US Highway 77 Byp Kingsville, TX 78363",,"$34,100",Free,"$34,100","$35,350","Kingsville, TX
140 mi away",Automatic,White,Black,"22 MPG City
29 MPG Highway
25 MPG Combined",,228 hp 2L I4,Front-Wheel Drive,Gasoline,22526,New,,
98,,Blazer,,,,,2 miles,3GNKBCR43NS200923,,"$37,281",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",,"$36,961",$319,"$37,281","$37,950","Fairfield, TX
205 mi away",9-Speed Automatic Overdrive,Black,Jet Black,,,228 hp 2L I4,Front-Wheel Drive,Gasoline,200923,New,,
99,,Blazer,,,,,5 miles,3GNKBCR47NS203520,,"$37,855",Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",,"$37,855",,,"$37,855","Boerne, TX
25 mi away",Automatic,Summit White,Jet Black,"22 MPG City
29 MPG Highway
25 MPG Combined",,228 hp 2L I4,Front-Wheel Drive,Gasoline,NS203520,New,,
100,,Blazer,,,,,2 miles,3GNKBFRS5NS189150,,"$42,386",Westside Chevrolet,"23001 Katy Fwy Katy, TX 77450",,"$42,141",$244,"$42,386","$43,040","Katy, TX
162 mi away",Automatic,Black,,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,2250529,New,,
101,,Blazer,,,,,2 miles,3GNKBERS4NS145909,,"$43,706",Classic Chevrolet of Houston,"7000 Southwest Fwy Houston, TX 77074",,"$43,442",$264,"$43,706","$44,980","Houston, TX
177 mi away",9-Speed Automatic Overdrive,Silver Ice Metallic,Jet Black,,,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS145909,New,,
102,,Blazer,,,,,271 miles,3GNKBJRS1NS124962,,"$44,990",Carvana,"7000 Southwest Fwy Houston, TX 77074",,"$44,990",Free,"$44,990",Not Provided,,9-Speed Automatic Overdrive,Silver,Black,,,308 hp 3.6L V6,All-Wheel Drive,Gasoline,2001707982,New,,
103,,Blazer,,,,,5 miles,3GNKBERS2NS200339,,"$46,885",Four Stars Auto Ranch Chevrolet Buick,"262 US HWY 287 S Henrietta, TX 76365",,"$46,885",Free,"$46,885","$46,885","Henrietta, TX
301 mi away",9-Speed Automatic Overdrive,White (Iridescent Pearl Tricoat),Jet Black,,,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS200339,New,,
104,,Blazer,,,,,5 miles,3GNKBERS8NS195163,,"$46,015",Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",,"$46,015",,,"$46,015","Boerne, TX
25 mi away",Automatic,Black,Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS195163,New,,
105,,Blazer,,,,,7 miles,3GNKBERS5NS190079,,"$47,443",Kramer Chevrolet,"1500 2nd St Ne Mandan, ND 58554",,"$45,640","$1,803","$47,443","$45,140","Mandan, ND
1,207 mi away",Automatic,Black,Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,Z2395,New,,
106,,Blazer,,,,,10 miles,3GNKBERSXNS195987,,"$46,370",Cavender Chevrolet,"30700 Interstate 10 - West Boerne, TX 78006",,"$46,370",,,"$46,370","Boerne, TX
25 mi away",Automatic,White (Iridescent Pearl Tricoat),Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS195987,New,,
107,,Blazer,,,,,2 miles,3GNKBERS2NS203029,,"$47,670",El Dorado Chevrolet,"2300 North Central Expressway Mckinney, TX 75070",,"$47,670",Free,"$47,670","$47,670","Mckinney, TX
278 mi away",9-Speed Automatic Overdrive,Red Hot,Jet Black,,,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,NS203029,New,,
108,,Blazer,,,,,10 miles,3GNKBERS8NS196409,,"$46,725","Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",,"$46,725",,,"$45,975","Selma, TX
12 mi away",Automatic,Black,Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,C220952,New,,
109,,Blazer,,,,,10 miles,3GNKBERS7NS196885,,"$47,275","Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",,"$47,275",,,"$46,525","Selma, TX
12 mi away",Automatic,Red Hot,Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,C220951,New,,
110,,Blazer,,,,,10 miles,3GNKBERS2NS196860,,"$47,850","Gunn Chevrolet, Ltd.","16550 Interstate 35 N Selma, TX 78154",,"$47,850",,,"$47,520","Selma, TX
12 mi away",Automatic,White (Iridescent Pearl Tricoat),Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,C220980,New,,
111,,Blazer,,,,,5 miles,3GNKBLRS1NS186146,,"$50,263",Kramer Chevrolet,"1500 2nd St Ne Mandan, ND 58554",,"$48,460","$1,803","$50,263","$47,960","Mandan, ND
1,207 mi away",Automatic,Cherry Red Tintcoat,Jet Black,"19 MPG City
26 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,All-Wheel Drive,Gasoline,Z2399,New,,
112,,Blazer,,,,,5 miles,3GNKBLRS3NS205456,,"$51,478",Kramer Chevrolet,"1500 2nd St Ne Mandan, ND 58554",,"$49,675","$1,803","$51,478","$49,175","Mandan, ND
1,207 mi away",Automatic,Iron Gray Metallic,Jet Black,"19 MPG City
26 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,All-Wheel Drive,Gasoline,Z2405,New,,
113,,Blazer,,,,,0 miles,3GNKBCR46NS193725,,FWD,Richardson Chevrolet,"1539 US Hwy 181 N Floresville, TX 78114",,No Price Listed,,,"$35,100","Floresville, TX
29 mi away",9-Speed Automatic,Summit White,Jet Black Premium Cloth Seat Trim,"22 MPG City
29 MPG Highway
25 MPG Combined",,228 hp 2L I4,Front-Wheel Drive,Gasoline,,New,,
114,,Blazer,,,,,1 miles,3GNKBCR49NS198479,,FWD,ValMark Chevrolet,"725 S Ih 35 New Braunfels, TX 78130",,No Price Listed,,,"$37,670","New Braunfels, TX
25 mi away",9-Speed Automatic Overdrive,Black,Jet Black,,,228 hp 2L I4,Front-Wheel Drive,Gasoline,198479,New,,
115,,Blazer,,,,,5 miles,3GNKBERS3NS194860,,FWD,ValMark Chevrolet,"725 S Ih 35 New Braunfels, TX 78130",,No Price Listed,,,"$46,910","New Braunfels, TX
25 mi away",9-Speed Automatic Overdrive,White (Iridescent Pearl Tricoat),Jet Black,,,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,194860,New,,
116,,Blazer,,,,,9 miles,3GNKBERS1NS192766,,FWD,Price Chevrolet,"2035 W Oaklawn Pleasanton, TX 78064",,No Price Listed,,,"$43,750","Pleasanton, TX
36 mi away",Automatic,Black,Jet Black,"19 MPG City
27 MPG Highway
22 MPG Combined",,308 hp 3.6L V6,Front-Wheel Drive,Gasoline,T22412,New,,
117,,Wrangler,,,,,0 miles,1C4GJXAN0NW257291,,"$34,175",Mac Haik Chrysler Dodge Jeep RAM Energy Corridor,"12111 Katy Fwy Houston, TX 77079",,"$34,175",Free,"$34,175","$37,275","Houston, TX
172 mi away",8-Speed Automatic,Black,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,257291,New,,
118,,Wrangler,,,,,11 miles,1C4HJXAG9NW180572,,"$38,560",San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",,"$38,560",,,"$38,560","San Marcos, TX
38 mi away",8-Speed Automatic,Bright White Clearcoat,Black,"18 MPG City
23 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,C20368,New,,
119,,Wrangler,,,,,15 miles,1C4HJXAG3NW194869,,"$38,968",Premier CDJR of Lamesa,"1611 Lubbock Hwy Lamesa, TX 79331",,"$38,660",$308,"$38,968","$38,660","Lamesa, TX
308 mi away",8-Speed Automatic,Gray (Granite Crystal Metallic Clearcoat),Black,"18 MPG City
23 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,NW194869,New,,
120,,Wrangler,,,,,0 miles,1C4HJXAG9NW272555,,"$39,370",San Marcos Chrysler Dodge,"2990 I-35 S San Marcos, TX 78666",,"$39,370",,,"$39,370","San Marcos, TX
38 mi away",8-Speed Automatic,Black Clearcoat,Black,"18 MPG City
23 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,C20536,New,,
121,,Wrangler,,,,,273 miles,1C4GJXAG4MW759639,,"$39,590",Carvana,"2990 I-35 S San Marcos, TX 78666",,"$39,590",Free,"$39,590",Not Provided,,6-Speed Manual,Red,Black,"17 MPG City
25 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,2001523949,New,,
122,,Wrangler,,,,,0 miles,1C4HJXAG7NW262882,,"$39,719",Neessen Chrysler Dodge Jeep Ram,"2151 N US Highway 77 Byp Kingsville, TX 78363",,"$39,575",$144,"$39,719","$39,575","Kingsville, TX
138 mi away",Automatic,Black,,"18 MPG City
23 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,22178,New,,
123,,Wrangler,,,,,11 miles,1C4GJXAN4NW175564,,"$40,561",Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",,"$40,561",,,"$41,330","Castroville, TX
25 mi away",8-Speed Automatic,Black Clearcoat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,NW175564,New,,
124,,Wrangler,,,,,29 miles,1C4GJXANXNW175567,,"$40,716",Nyle Maxwell CDJR of Castroville,"1950 US Highway 90 E Castroville, TX 78009",,"$40,716",,,"$41,330","Castroville, TX
25 mi away",8-Speed Automatic,Firecracker Red Clearcoat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,NW175567,New,,
125,,Wrangler,,,,,2 miles,1C4GJXANXNW223827,,"$41,230",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",,"$40,910",$319,"$41,230","$39,910","Fairfield, TX
205 mi away",8-Speed Automatic,Bright White Clearcoat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,223827,New,,
126,,Wrangler,,,,,2 miles,1C4GJXAN8NW223826,,"$41,625",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",,"$41,305",$319,"$41,625","$40,305","Fairfield, TX
205 mi away",8-Speed Automatic,Black Clearcoat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,223826,New,,
127,,Wrangler,,,,,2 miles,1C4GJXAN1NW223828,,"$41,625",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",,"$41,305",$319,"$41,625","$40,305","Fairfield, TX
205 mi away",8-Speed Automatic,Firecracker Red Clearcoat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,223828,New,,
128,,Wrangler,,,,,0 miles,1C4HJXAG1NW242112,,"$43,250",San Antonio Dodge Chrysler Jeep Ram,"11910 N Ih 35 San Antonio, TX 78233",,"$43,250",,,"$43,250","San Antonio, TX
8 mi away",Automatic,Black Clearcoat,Black,"18 MPG City
23 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,W242112,New,,
129,,Wrangler,,,,,2 miles,1C4GJXANXNW223830,,"$44,480",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",,"$44,160",$319,"$44,480","$43,160","Fairfield, TX
205 mi away",8-Speed Automatic,Hydro Blue Pearl Coat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,223830,New,,
130,,Wrangler,,,,,2 miles,1C4GJXAG1NW223829,,"$44,585",Freestone Autoplex,"1201 Hwy 84 West Fairfield, TX 75840",,"$44,265",$319,"$44,585","$43,265","Fairfield, TX
205 mi away",8-Speed Automatic,Bright White Clearcoat,Black,"18 MPG City
23 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,223829,New,,
131,,Wrangler,,,,,2 miles,1C4GJXAN5NW206501,,"$47,530",Fowler Jeep of Boulder,"5075 East Pearl Pkwy Boulder, CO 80301",,"$45,465","$2,065","$47,530","$45,465","Boulder, CO
825 mi away",8-Speed Automatic,Sarge Green Clearcoat,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,G220257,New,,
132,,Wrangler,,,,,6 miles,1C4HJXCG2NW201906,,"$46,344",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",,"$45,945",$399,"$46,344","$45,945","Frisco, TX
269 mi away",Manual,Gray,Black,"17 MPG City
25 MPG Highway
20 MPG Combined",,285 hp 3.6L V6,Four-Wheel Drive,Gasoline,53165216,New,,
133,,Wrangler,,,,,0 miles,1C4HJXCN0NW196137,,"$50,934",Frisco Chrysler Dodge Jeep Ram,"9640 State Highway 121 Frisco, TX 75035",,"$50,535",$399,"$50,934","$50,535","Frisco, TX
269 mi away",Automatic,Red,Black,"22 MPG City
24 MPG Highway
22 MPG Combined",,270 hp 2L I4,Four-Wheel Drive,Gasoline,53165436,New,,
